0,-2.177778,-2.358573,0.014701
1,-2.094539,-2.389586,0.015211
2,-2.533597,-2.711355,0.016687
3,-2.376876,-2.584887,0.035101
4,-2.361706,-2.564102,0.018964
5,-2.269447,-2.551554,0.021362
6,-2.503021,-2.627497,0.018109
7,-2.301353,-2.339536,0.028083
8,-1.813203,-1.866319,0.016403
9,-1.442848,-1.569725,0.008212
10,-1.587268,-1.533689,0.006305
11,-1.120382,-1.034435,0.010632
12,-0.559852,-0.577029,0.004458
13,-0.537134,-0.517430,0.002114
14,-0.336514,-0.346393,0.002839
15,-0.342105,-0.299032,0.002058
16,-0.196989,-0.144632,0.002337
17,-0.032284,0.007156,0.001724
18,-0.024226,0.066774,0.001446
19,0.223684,0.270122,0.001891
20,0.261054,0.296869,0.000945
21,0.220060,0.264892,0.001168
22,0.381578,0.305694,0.001279
23,0.070927,0.027186,0.000889
24,-0.008520,-0.082522,0.001891
25,-0.215494,-0.261168,0.001669
26,-0.359114,-0.319767,0.002504
27,-0.181740,-0.155811,0.002895
28,-0.110749,-0.105678,0.001836
29,-0.185800,-0.086659,0.001669
30,0.192845,0.225361,0.002114
31,0.178113,0.238949,0.000889
32,0.181012,0.343734,0.001223
33,0.634016,0.668462,0.001223
34,0.589358,0.572343,0.000500
35,0.322788,0.379891,0.000778
36,0.435029,0.448498,0.001279
37,0.345941,0.379423,0.000778
38,0.288038,0.391115,0.001056
39,0.592368,0.609078,0.001168
40,0.491299,0.501801,0.000611
41,0.438838,0.417228,0.000945
42,0.325442,0.267919,0.000945
43,0.056683,0.057698,0.001168
44,0.009173,0.011539,0.001724
45,-0.065295,0.004879,0.001669
46,0.115416,0.208495,0.001613
47,0.299704,0.354551,0.001223
48,0.320333,0.384571,0.001112
49,0.437305,0.481746,0.001056
50,0.427997,0.485810,0.000834
51,0.494107,0.510488,0.000945
52,0.468063,0.432656,0.000889
53,0.303624,0.243527,0.000889
54,-0.000958,-0.009686,0.001279
55,-0.015162,-0.031810,0.001891
56,-0.084496,-0.085242,0.001724
57,-0.088052,-0.071837,0.002058
58,-0.013594,0.024196,0.001780
59,0.080920,0.123213,0.001557
60,0.250011,0.204859,0.001223
61,0.027015,-0.029002,0.001056
62,-0.096019,-0.207904,0.001669
63,-0.429359,-0.486185,0.002003
64,-0.392767,-0.519767,0.003452
65,-0.776255,-0.721673,0.002393
66,-0.378667,-0.388749,0.005297
67,-0.283957,-0.329210,0.001780
68,-0.329764,-0.358312,0.002226
69,-0.331772,-0.334325,0.002337
70,-0.278456,-0.281269,0.002393
71,-0.220587,-0.233226,0.002616
72,-0.154927,-0.172701,0.001947
73,-0.153259,-0.172500,0.001557
74,-0.190904,-0.176766,0.001836
75,-0.202799,-0.097033,0.002170
76,0.049577,0.181665,0.001780
77,0.290460,0.493507,0.001223
78,0.873805,0.926327,0.000834
79,0.761281,0.873770,0.000278
80,0.683692,1.008267,0.000611
81,1.063524,1.508875,0.000723
82,2.233730,2.213883,0.000222
83,1.348178,1.419752,0.000010
84,1.238615,1.264371,0.000611
85,0.981203,1.012628,0.000333
86,0.747348,0.854774,0.000556
87,0.863071,0.932938,0.000778
88,0.846167,0.909004,0.000445
89,0.797685,0.840969,0.000556
90,0.744313,0.744313,0.000611
