0,-0.958024,-0.941448,0.001965
1,0.382480,0.641200,0.002197
2,0.984343,1.072379,0.002583
3,1.125235,1.152370,0.002815
4,1.044896,1.083889,0.002893
5,1.055381,1.093980,0.003086
6,1.012810,1.107284,0.003048
7,1.181358,1.228129,0.003048
8,1.178630,1.232880,0.002854
9,1.195324,1.224796,0.002970
10,1.089875,1.177592,0.002931
11,1.206412,1.259158,0.003086
12,1.240588,1.263639,0.002893
13,1.117763,1.171140,0.002893
14,1.184439,1.153382,0.003125
15,0.896706,0.944091,0.002893
16,0.915454,0.941967,0.003473
17,0.911369,0.888381,0.003202
18,0.802643,0.739192,0.003241
19,0.571825,0.516370,0.003435
20,0.335398,0.317506,0.003783
21,0.293254,0.239557,0.003977
22,0.172189,0.077072,0.003861
23,-0.180264,-0.182497,0.004132
24,-0.202073,-0.162138,0.004753
25,-0.107093,-0.046669,0.004481
26,0.064691,0.103905,0.004248
27,0.062692,0.182315,0.004016
28,0.323752,0.461230,0.004093
29,0.584599,0.760870,0.003628
30,0.846304,1.086495,0.003396
31,1.310270,1.493393,0.003125
32,1.613310,1.762860,0.002583
33,1.760968,1.936042,0.002467
34,1.880374,2.175812,0.002467
35,2.404024,2.529915,0.002236
36,2.424665,2.553324,0.001849
37,2.517249,2.597771,0.001965
38,2.451924,2.497411,0.001888
39,2.368961,2.355079,0.002004
40,2.101453,2.068551,0.002081
41,1.825076,1.777130,0.002352
42,1.497570,1.461461,0.002583
43,1.251296,1.222194,0.002854
44,1.048165,1.010073,0.003086
45,0.790132,0.782698,0.003280
46,0.743610,0.685640,0.003512
47,0.523331,0.491341,0.003473
48,0.335877,0.359016,0.003822
49,0.351200,0.382823,0.003977
50,0.405904,0.408394,0.003822
51,0.350001,0.356654,0.003706
52,0.263527,0.325681,0.003899
53,0.427111,0.450001,0.003977
54,0.419363,0.437479,0.003628
55,0.440337,0.443065,0.003744
56,0.474266,0.409264,0.003744
57,0.255861,0.285399,0.003628
58,0.295983,0.318858,0.004093
59,0.310278,0.330872,0.003822
60,0.397959,0.361022,0.003822
61,0.547397,0.243755,0.003706
62,-0.502102,-0.474385,0.003473
63,-0.258391,-0.318082,0.006035
64,-0.359155,-0.431429,0.004365
65,-0.456646,-0.565693,0.004753
66,-0.681364,-0.768496,0.004947
67,-0.885671,-0.925713,0.005452
68,-0.880265,-0.941795,0.005763
69,-0.954997,-0.975209,0.005530
70,-0.858607,-0.926711,0.005685
71,-0.960803,-1.020914,0.005374
72,-1.090663,-1.057187,0.005685
73,-0.892330,-0.854684,0.005919
74,-0.629904,-0.675109,0.005258
75,-0.703241,-0.703358,0.004830
76,-0.644547,-0.617911,0.005258
77,-0.401234,-0.484229,0.004986
78,-0.678362,-0.642042,0.004597
79,-0.432053,-0.452949,0.005413
80,-0.155691,-0.465197,0.004559
81,-1.310028,-1.120122,0.004210
82,-0.674501,-0.483892,0.007868
83,-0.034218,0.032845,0.004559
84,0.234209,0.172082,0.003783
85,0.101164,-0.010329,0.003667
86,-0.105014,-0.286809,0.004210
87,-0.627609,-0.744842,0.004559
88,-0.857033,-0.943224,0.005608
89,-0.902177,-1.033911,0.005646
90,-1.402850,-1.402850,0.005763
