0,-1.691468,-1.732267,0.001891
1,-1.583654,-1.556429,0.004178
2,-1.277914,-1.219561,0.005800
3,-0.782222,-0.869227,0.004234
4,-0.882877,-0.954332,0.003062
5,-0.889039,-0.991103,0.004067
6,-0.972730,-1.120228,0.004011
7,-1.270254,-1.311959,0.004290
8,-1.152918,-1.180489,0.005465
9,-1.029749,-1.060122,0.004402
10,-1.057864,-0.966637,0.004123
11,-0.582330,-0.572549,0.004346
12,-0.600790,-0.459041,0.002616
13,0.089730,0.014619,0.003341
14,-0.080221,-0.170294,0.001557
15,-0.283685,-0.335858,0.002448
16,-0.352821,-0.386366,0.002839
17,-0.248488,-0.365921,0.002839
18,-0.380458,-0.572258,0.002448
19,-0.965216,-0.969776,0.003006
20,-0.792874,-0.839472,0.005185
21,-0.699249,-0.799739,0.003397
22,-0.810589,-0.947777,0.003397
23,-0.984567,-1.081887,0.003899
24,-1.059242,-1.153000,0.004458
25,-1.238435,-1.247071,0.004178
26,-1.021106,-1.078808,0.005353
27,-1.027472,-1.033411,0.003787
28,-0.888129,-0.891043,0.004346
29,-0.702567,-0.769109,0.003843
30,-0.857626,-0.790096,0.003229
31,-0.580829,-0.456444,0.003955
32,-0.182736,-0.032478,0.002839
33,0.096030,0.330838,0.002058
34,0.430667,1.009586,0.001947
35,1.805132,2.021165,0.001335
36,2.027379,2.121092,0.000333
37,1.892077,2.020371,0.000445
38,1.707870,2.027718,0.000611
39,2.567935,2.424655,0.000723
40,1.448995,1.685377,0.000167
41,2.022079,2.005352,0.001335
42,1.667472,1.623870,0.000389
43,1.297417,1.231987,0.000834
44,0.990937,0.884016,0.001056
45,0.341430,0.455006,0.001279
46,0.618973,0.656530,0.002226
47,0.532821,0.598639,0.001223
48,0.573400,0.660569,0.001613
49,0.860205,0.764227,0.001446
50,0.357092,0.409843,0.001056
51,0.409749,0.466839,0.002058
52,0.470007,0.499498,0.001613
53,0.411421,0.496667,0.001557
54,0.637725,0.638090,0.001669
55,0.472308,0.485324,0.001335
56,0.375250,0.432079,0.001724
57,0.450764,0.503110,0.001724
58,0.547283,0.537646,0.001557
59,0.432201,0.420639,0.001446
60,0.361653,0.353607,0.001669
61,0.328124,0.296431,0.001724
62,0.366036,0.179428,0.001780
63,-0.175614,-0.312570,0.001669
64,-0.394654,-0.561861,0.003173
65,-0.749577,-0.913429,0.003173
66,-1.050755,-1.166532,0.004067
67,-1.022560,-1.256359,0.004849
68,-1.429346,-1.571355,0.004234
69,-1.482098,-1.622528,0.006249
70,-1.642190,-1.763225,0.005968
71,-1.761711,-1.810335,0.006865
72,-1.679716,-1.619869,0.007033
73,-1.280754,-1.198598,0.006136
74,-0.833576,-0.787933,0.004234
75,-0.617145,-0.524163,0.003118
76,-0.296015,-0.208692,0.002950
77,0.015272,0.074406,0.002281
78,0.291241,0.176993,0.002058
79,-0.199877,-0.086811,0.001613
80,0.361969,0.146050,0.003006
81,-0.482213,-0.449600,0.001279
82,-0.623445,-0.284561,0.004458
83,0.176294,0.641655,0.003397
84,1.251866,1.385197,0.001279
85,1.673719,1.642901,0.000556
86,1.273009,1.289142,0.000500
87,1.059816,1.111465,0.001112
88,1.126017,1.058248,0.001112
89,0.779571,0.732207,0.000945
90,0.477593,0.477593,0.001502
