0,-1.841320,-1.798586,0.007146
1,-1.546067,-1.535482,0.006753
2,-1.430217,-1.439506,0.007875
3,-1.371786,-1.399621,0.008100
4,-1.367599,-1.403370,0.008156
5,-1.407559,-1.413773,0.008212
6,-1.389498,-1.365911,0.008774
7,-1.238168,-1.223810,0.008268
8,-1.141484,-1.125615,0.007089
9,-1.013147,-1.032786,0.006697
10,-0.998087,-1.030819,0.006193
11,-1.018462,-1.054114,0.006417
12,-1.136398,-1.086678,0.006585
13,-0.944018,-0.917048,0.007538
14,-0.785268,-0.790759,0.005744
15,-0.741414,-0.738930,0.005241
16,-0.645050,-0.686218,0.005129
17,-0.625308,-0.780300,0.004961
18,-1.046992,-1.120854,0.005073
19,-1.189621,-1.239884,0.007875
20,-1.276595,-1.286793,0.007875
21,-1.212147,-1.251719,0.007987
22,-1.188657,-1.275261,0.007089
23,-1.304570,-1.420493,0.007258
24,-1.573097,-1.656168,0.008268
25,-1.735206,-1.758617,0.010406
26,-1.724227,-1.734414,0.011026
27,-1.764761,-1.675902,0.010068
28,-1.411446,-1.383112,0.010857
29,-1.355406,-1.258696,0.007314
30,-1.047513,-0.970925,0.007987
31,-0.807777,-0.728829,0.005744
32,-0.641978,-0.531409,0.005185
33,-0.361432,-0.219385,0.004737
34,-0.096068,0.098776,0.003787
35,0.467266,0.574109,0.003118
36,0.712084,0.891434,0.001669
37,1.254861,1.296414,0.001724
38,1.242492,1.335867,0.001056
39,1.482054,1.570769,0.001335
40,1.893936,1.706735,0.000945
41,1.259429,1.240298,0.000667
42,1.151332,1.136856,0.001836
43,1.003926,1.045495,0.001502
44,1.014858,1.089388,0.001724
45,1.175617,1.255608,0.001557
46,1.358829,1.369369,0.001279
47,1.374632,1.346403,0.001112
48,1.324283,1.222662,0.001168
49,0.950347,0.972075,0.001279
50,1.034291,0.984435,0.001947
51,0.872651,0.839502,0.001502
52,0.781811,0.729059,0.001891
53,0.618797,0.551253,0.001947
54,0.461276,0.404309,0.002281
55,0.302876,0.261965,0.002448
56,0.189152,0.159874,0.002839
57,0.104177,0.083153,0.003006
58,0.078560,0.036812,0.003118
59,0.014020,-0.047921,0.003173
60,-0.147812,-0.208791,0.003397
61,-0.232342,-0.343896,0.003899
62,-0.487595,-0.591075,0.004123
63,-0.715466,-0.822298,0.005129
64,-0.924298,-1.052353,0.005912
65,-1.187503,-1.307184,0.006921
66,-1.470393,-1.539112,0.007987
67,-1.570417,-1.646566,0.009956
68,-1.699249,-1.759523,0.009730
69,-1.900322,-1.815760,0.010575
70,-1.467453,-1.489553,0.012550
71,-1.514337,-1.473500,0.007370
72,-1.391453,-1.314824,0.009224
73,-1.248921,-1.085348,0.007875
74,-0.784684,-0.692962,0.007202
75,-0.561907,-0.419569,0.004626
76,-0.202747,-0.075168,0.004458
77,0.153538,0.280295,0.003229
78,0.414424,0.565995,0.002504
79,0.840401,0.932079,0.002170
80,1.074289,1.136672,0.001446
81,1.258199,1.224758,0.001335
82,1.026357,1.109011,0.001168
83,1.270800,1.246682,0.001724
84,1.156494,1.120751,0.001168
85,1.029494,0.972257,0.001502
86,0.849839,0.800222,0.001669
87,0.720991,0.658984,0.001891
88,0.566070,0.486020,0.002058
89,0.422769,0.331003,0.002337
90,0.106134,0.106134,0.002560
