0,-0.616260,-0.579628,0.007360
1,0.656995,0.758854,0.008767
2,1.320278,1.417300,0.010374
3,1.413878,1.475782,0.011317
4,1.434344,1.451645,0.012222
5,1.219608,1.274254,0.012419
6,1.177815,1.241398,0.013287
7,1.090500,1.210892,0.013247
8,1.179857,1.340573,0.013484
9,1.413698,1.521910,0.013010
10,1.434132,1.530203,0.012301
11,1.479450,1.557313,0.012498
12,1.436849,1.537790,0.012379
13,1.432141,1.550342,0.012616
14,1.497974,1.592832,0.012458
15,1.534790,1.636206,0.012143
16,1.524438,1.648088,0.012182
17,1.638957,1.701932,0.012301
18,1.502976,1.589625,0.011946
19,1.537718,1.559039,0.012498
20,1.430963,1.377541,0.012064
21,1.119691,1.036069,0.012458
22,0.810475,0.655122,0.013839
23,0.347548,0.186572,0.014789
24,-0.110375,-0.219736,0.016335
25,-0.444597,-0.486735,0.018006
26,-0.405572,-0.502139,0.018883
27,-0.640242,-0.646876,0.017966
28,-0.643069,-0.558433,0.019243
29,-0.301707,-0.271692,0.018724
30,-0.264221,-0.159513,0.016971
31,-0.002763,0.127036,0.017488
32,0.261546,0.426373,0.016018
33,0.557020,0.733240,0.015423
34,0.930457,1.122794,0.014393
35,1.224752,1.445811,0.013010
36,1.560307,1.688768,0.012892
37,1.682066,1.777290,0.011710
38,1.659583,1.758320,0.011553
39,1.753544,1.724957,0.011946
40,1.501255,1.395318,0.011395
41,0.997678,0.893831,0.012734
42,0.644006,0.541783,0.014314
43,0.273599,0.177726,0.015343
44,-0.009036,-0.071398,0.016494
45,-0.151239,-0.238654,0.017409
46,-0.298116,-0.443477,0.017448
47,-0.563652,-0.753024,0.018205
48,-0.904693,-1.028011,0.019283
49,-1.194901,-1.274674,0.021123
50,-1.241059,-1.288110,0.021605
51,-1.172768,-1.225604,0.021204
52,-1.129646,-1.184130,0.020562
53,-1.140622,-1.142340,0.020402
54,-1.047427,-0.992059,0.020723
55,-0.807344,-0.711124,0.019882
56,-0.366600,-0.374254,0.019163
57,-0.338313,-0.338877,0.016892
58,-0.296380,-0.297945,0.017608
59,-0.309828,-0.255516,0.017568
60,-0.043835,-0.068780,0.017568
61,-0.017559,-0.104682,0.015978
62,-0.139602,-0.285426,0.016613
63,-0.293509,-0.573678,0.017170
64,-0.792433,-1.123196,0.017886
65,-1.357061,-1.696359,0.020482
66,-1.838389,-2.160520,0.021805
67,-2.612316,-2.657750,0.025027
68,-2.276664,-2.346504,0.030307
69,-2.161527,-2.159220,0.024381
70,-1.713142,-1.818710,0.024502
71,-1.661972,-1.789678,0.021765
72,-1.761039,-1.837244,0.022528
73,-1.598523,-1.732861,0.023454
74,-1.767754,-1.751794,0.021966
75,-1.473455,-1.457240,0.023615
76,-1.320127,-1.210440,0.021204
77,-0.723071,-0.717383,0.020683
78,-0.592783,-0.581948,0.017568
79,-0.527033,-0.456467,0.018325
80,-0.184172,-0.219951,0.018245
81,-0.153523,-0.290657,0.016653
82,-1.231564,-0.662806,0.017011
83,0.615585,0.754425,0.023978
84,0.925437,0.906746,0.012340
85,0.686871,0.721616,0.013365
86,0.732162,0.700890,0.014987
87,0.475230,0.506504,0.014393
88,0.558088,0.523589,0.015661
89,0.462135,0.376790,0.014551
90,0.121865,0.121865,0.015264
