0,-1.648180,-1.627822,0.001573
1,-0.803537,-0.744638,0.001716
2,-0.529287,-0.483359,0.001787
3,-0.298097,-0.345479,0.002432
4,-0.388150,-0.441372,0.002074
5,-0.513803,-0.545457,0.002790
6,-0.593923,-0.597343,0.003148
7,-0.602458,-0.601053,0.003291
8,-0.547412,-0.571415,0.003220
9,-0.586040,-0.609177,0.002933
10,-0.627543,-0.643559,0.003220
11,-0.599214,-0.660632,0.003363
12,-0.828291,-0.774600,0.003148
13,-0.669423,-0.622697,0.004582
14,-0.504161,-0.515146,0.003076
15,-0.536197,-0.562028,0.002790
16,-0.580353,-0.637696,0.003148
17,-0.691827,-0.750595,0.003220
18,-0.782238,-0.870888,0.003793
19,-0.970777,-1.038232,0.004008
20,-1.088287,-1.142503,0.004870
21,-1.171255,-1.244449,0.005300
22,-1.327195,-1.371831,0.005660
23,-1.382033,-1.425724,0.006594
24,-1.421218,-1.472794,0.006522
25,-1.509872,-1.543918,0.006810
26,-1.536424,-1.566851,0.007386
27,-1.590853,-1.593741,0.007530
28,-1.485342,-1.531363,0.007746
29,-1.639020,-1.618752,0.006738
30,-1.551135,-1.509027,0.008827
31,-1.410069,-1.357561,0.006954
32,-1.262477,-1.194395,0.005947
33,-1.067400,-0.991497,0.005372
34,-0.838037,-0.785811,0.004439
35,-0.679532,-0.606831,0.003363
36,-0.493787,-0.411799,0.003076
37,-0.245967,-0.197485,0.002575
38,-0.142196,-0.056059,0.001931
39,0.144772,0.146882,0.001931
40,0.073104,0.155794,0.001287
41,0.300146,0.369755,0.001787
42,0.479023,0.535477,0.001144
43,0.576549,0.656604,0.001001
44,0.719298,0.837955,0.000929
45,0.926719,1.055419,0.000786
46,1.142617,1.237109,0.000643
47,1.399458,1.419555,0.000500
48,1.390438,1.414344,0.000357
49,1.385884,1.411058,0.000429
50,1.369569,1.420053,0.000429
51,1.381753,1.472982,0.000429
52,1.607129,1.611527,0.000429
53,1.584889,1.565012,0.000286
54,1.452306,1.445709,0.000357
55,1.407901,1.385036,0.000429
56,1.310179,1.267523,0.000429
57,1.131659,1.114678,0.000500
58,1.058323,1.057083,0.000643
59,1.016980,1.023579,0.000643
60,1.001400,1.009778,0.000643
61,1.013278,0.990824,0.000643
62,0.959388,0.876147,0.000643
63,0.726975,0.651595,0.000715
64,0.589450,0.485838,0.001001
65,0.065857,0.145983,0.001072
66,0.235116,0.272647,0.002074
67,0.307753,0.351220,0.001287
68,0.406270,0.445972,0.001287
69,0.478054,0.511260,0.001144
70,0.552848,0.573623,0.001072
71,0.576604,0.579496,0.001001
72,0.521644,0.542914,0.001001
73,0.577233,0.546614,0.001144
74,0.343406,0.457535,0.001001
75,0.633201,0.716065,0.001501
76,0.797924,0.875133,0.000786
77,0.973350,1.015045,0.000715
78,1.060715,1.120259,0.000572
79,1.182943,1.216255,0.000572
80,1.222764,1.240230,0.000500
81,1.214906,1.250301,0.000500
82,1.325061,1.316628,0.000500
83,1.258399,1.252176,0.000429
84,1.242142,1.216142,0.000500
85,1.170640,1.101693,0.000500
86,0.951473,0.895409,0.000572
87,0.816644,0.724085,0.000786
88,0.598928,0.485388,0.000858
89,0.290455,0.189253,0.001144
90,-0.123288,-0.123288,0.001573
