1,-134.699261,-528.719468,-32126.037273,-115.031636,-4.900000
2,-128.369727,-213.173339,-29924.347924,-114.109868,-4.800000
3,-123.707577,-136.732760,-27801.058576,-113.218101,-4.700000
4,-119.890795,-110.449659,-25756.169227,-112.356334,-4.600000
5,-116.605431,-101.235659,-23789.679879,-111.524567,-4.500000
6,-113.692282,-99.260520,-21901.590530,-110.722799,-4.400000
7,-111.057745,-100.755098,-20091.901182,-109.951032,-4.300000
8,-108.641449,-104.035461,-18360.611833,-109.209265,-4.200000
9,-106.401876,-108.269336,-16707.722485,-108.497498,-4.100000
10,-104.309112,-113.015613,-15133.233136,-107.815730,-4.000000
11,-102.340813,-118.028808,-13637.143788,-107.163963,-3.900000
12,-100.479819,-123.167756,-12219.454439,-106.542196,-3.800000
13,-98.712647,-128.349734,-10880.165091,-105.950429,-3.700000
14,-97.028512,-133.526044,-9619.275742,-105.388661,-3.600000
15,-95.418653,-138.668389,-8436.786394,-104.856894,-3.500000
16,-93.875866,-143.760991,-7332.697045,-104.355127,-3.400000
17,-92.394168,-148.795870,-6307.007697,-103.883360,-3.300000
18,-90.968548,-153.769956,-5359.718348,-103.441592,-3.200000
19,-89.594783,-158.683281,-4490.829000,-103.029825,-3.100000
20,-88.269296,-163.537823,-3700.339651,-102.648058,-3.000000
21,-86.989048,-168.336764,-2988.250303,-102.296291,-2.900000
22,-85.751456,-173.084009,-2354.560954,-101.974523,-2.800000
23,-84.554320,-177.783869,-1799.271606,-101.682756,-2.700000
24,-83.395776,-182.440854,-1322.382257,-101.420989,-2.600000
25,-82.274249,-187.059541,-923.892909,-101.189222,-2.500000
26,-81.188423,-191.644486,-603.803560,-100.987455,-2.400000
27,-80.137209,-196.200174,-362.114212,-100.815687,-2.300000
28,-79.119726,-200.730987,-198.824863,-100.673920,-2.200000
29,-78.135282,-205.241186,-113.935515,-100.562153,-2.100000
30,-77.183358,-209.734906,-107.446166,-100.480386,-2.000000
31,-76.263601,-214.216157,-179.356818,-100.428618,-1.900000
32,-75.375810,-218.688827,-329.667469,-100.406851,-1.800000
33,-74.519934,-223.156691,-558.378121,-100.415084,-1.700000
34,-73.696064,-227.623422,-865.488772,-100.453317,-1.600000
35,-72.904434,-232.092595,-1250.999424,-100.521549,-1.500000
36,-72.145414,-236.567710,-1714.910075,-100.619782,-1.400000
37,-71.419517,-241.052191,-2257.220727,-100.748015,-1.300000
38,-70.727397,-245.549408,-2877.931378,-100.906248,-1.200000
39,-70.069853,-250.062683,-3577.042030,-101.094480,-1.100000
40,-69.447834,-254.595303,-4354.552681,-101.312713,-1.000000
41,-68.862443,-259.150534,-5210.463333,-101.560946,-0.900000
42,-68.314949,-263.731630,-6144.773984,-101.839179,-0.800000
43,-67.806791,-268.341847,-7157.484636,-102.147411,-0.700000
44,-67.339592,-272.984452,-8248.595287,-102.485644,-0.600000
45,-66.915172,-277.662738,-9418.105939,-102.853877,-0.500000
46,-66.535559,-282.380034,-10666.016590,-103.252110,-0.400000
47,-66.203011,-287.139716,-11992.327242,-103.680342,-0.300000
48,-65.920031,-291.945224,-13397.037893,-104.138575,-0.200000
49,-65.689389,-296.800072,-14880.148545,-104.626808,-0.100000
50,-65.514151,-301.707859,-16441.659196,-105.145041,0.000000
51,-65.397703,-306.672289,-18081.569848,-105.693273,0.100000
52,-65.343787,-311.697181,-19799.880499,-106.271506,0.200000
53,-65.356535,-316.786488,-21596.591151,-106.879739,0.300000
54,-65.440515,-321.944313,-23471.701802,-107.517972,0.400000
55,-65.600775,-327.174926,-25425.212454,-108.186204,0.500000
56,-65.842902,-332.482786,-27457.123105,-108.884437,0.600000
57,-66.173085,-337.872561,-29567.433757,-109.612670,0.700000
58,-66.598186,-343.349152,-31756.144408,-110.370903,0.800000
59,-67.125829,-348.917718,-34023.255060,-111.159135,0.900000
60,-67.764490,-354.583706,-36368.765711,-111.977368,1.000000
61,-68.523619,-360.352882,-38792.676363,-112.825601,1.100000
62,-69.413767,-366.231365,-41294.987014,-113.703834,1.200000
63,-70.446739,-372.225667,-43875.697666,-114.612067,1.300000
64,-71.635777,-378.342737,-46534.808289,-115.550299,1.400000
65,-72.995772,-384.590010,-inf,-116.518532,1.500000
66,-74.543511,-390.975464,-inf,-117.516765,1.600000
67,-76.297981,-397.507686,-inf,-118.544998,1.700000
68,-78.280718,-404.195939,-inf,-119.603230,1.800000
69,-80.516238,-411.050250,-inf,-120.691463,1.900000
70,-83.032543,-418.081506,-nan(ind),-121.809696,2.000000
71,-85.861748,-425.301566,-nan(ind),-122.957929,2.100000
72,-89.040835,-432.723388,-nan(ind),-124.136161,2.200000
73,-92.612582,-440.361184,-nan(ind),-125.344394,2.300000
74,-96.626714,-448.230598,-nan(ind),-126.582627,2.400000
75,-101.141327,-456.348918,-nan(ind),-127.850860,2.500000
76,-106.224684,-464.735328,-nan(ind),-129.149092,2.600000
77,-111.957486,-473.411210,-nan(ind),-130.477325,2.700000
78,-118.435765,-482.400514,-nan(ind),-131.835558,2.800000
79,-125.774632,-491.730200,-nan(ind),-133.223791,2.900000
80,-134.113154,-501.430791,-nan(ind),-134.642023,3.000000
81,-143.620803,-511.537050,-nan(ind),-136.090256,3.100000
82,-154.506083,-522.088841,-nan(ind),-137.568489,3.200000
83,-167.028244,-533.132207,-nan(ind),-139.076722,3.300000
84,-181.513450,-544.720769,-nan(ind),-140.614954,3.400000
85,-198.377489,-556.917543,-nan(ind),-142.183187,3.500000
86,-218.158338,-569.797346,-nan(ind),-143.781420,3.600000
87,-241.563917,-583.450042,-nan(ind),-145.409653,3.700000
88,-269.543973,-597.985013,-nan(ind),-147.067885,3.800000
89,-303.401551,-613.537455,-nan(ind),-148.756118,3.900000
90,-344.971939,-630.277495,-nan(ind),-150.474351,4.000000
91,-396.921889,-648.423830,-nan(ind),-152.222584,4.100000
92,-463.274917,-668.264910,-nan(ind),-154.000816,4.200000
93,-550.389837,-690.193430,-nan(ind),-155.809049,4.300000
94,-668.923500,-714.765819,-nan(ind),-157.647282,4.400000
95,-838.160286,-742.812774,-nan(ind),-159.515515,4.500000
96,-1096.860588,-775.666001,-nan(ind),-161.413747,4.600000
97,-1535.859764,-815.693045,-nan(ind),-163.341980,4.700000
98,-inf,-867.862734,-nan(ind),-165.300213,4.800000
99,-nan(ind),-946.572037,-nan(ind),-167.288446,4.900000
1,-138.822265,-504.126759,-32113.722747,-113.093226,-4.900000
2,-131.963552,-200.655015,-29912.403030,-112.177481,-4.800000
3,-126.921392,-129.554106,-27789.483314,-111.291736,-4.700000
4,-122.800139,-106.457924,-25744.963597,-110.435991,-4.600000
5,-119.257714,-99.423324,-23778.843881,-109.610246,-4.500000
6,-116.120638,-99.060957,-21891.124164,-108.814501,-4.400000
7,-113.286913,-101.812391,-20081.804447,-108.048756,-4.300000
8,-110.690739,-106.108790,-18350.884731,-107.313011,-4.200000
9,-108.286865,-111.186778,-16698.365014,-106.607266,-4.100000
10,-106.042674,-116.649351,-15124.245297,-105.931521,-4.000000
11,-103.933803,-122.280743,-13628.525581,-105.285776,-3.900000
12,-101.941531,-127.960648,-12211.205864,-104.670031,-3.800000
13,-100.051145,-133.621472,-10872.286147,-104.084286,-3.700000
14,-98.250868,-139.225791,-9611.766431,-103.528541,-3.600000
15,-96.531127,-144.753913,-8429.646714,-103.002796,-3.500000
16,-94.884047,-150.196748,-7325.926997,-102.507051,-3.400000
17,-93.303078,-155.551612,-6300.607281,-102.041306,-3.300000
18,-91.782728,-160.819687,-5353.687564,-101.605561,-3.200000
19,-90.318361,-166.004463,-4485.167848,-101.199817,-3.100000
20,-88.906046,-171.110765,-3695.048131,-100.824072,-3.000000
21,-87.542434,-176.144143,-2983.328414,-100.478327,-2.900000
22,-86.224667,-181.110492,-2350.008698,-100.162582,-2.800000
23,-84.950307,-186.015803,-1795.088981,-99.876837,-2.700000
24,-83.717277,-190.866024,-1318.569264,-99.621092,-2.600000
25,-82.523813,-195.666964,-920.449548,-99.395347,-2.500000
26,-81.368427,-200.424247,-600.729831,-99.199602,-2.400000
27,-80.249879,-205.143285,-359.410114,-99.033857,-2.300000
28,-79.167150,-209.829271,-196.490398,-98.898112,-2.200000
29,-78.119421,-214.487179,-111.970681,-98.792367,-2.100000
30,-77.106062,-219.121773,-105.850965,-98.716622,-2.000000
31,-76.126614,-223.737623,-178.131248,-98.670877,-1.900000
32,-75.180782,-228.339113,-328.811531,-98.655132,-1.800000
33,-74.268429,-232.930464,-557.891815,-98.669387,-1.700000
34,-73.389564,-237.515746,-865.372098,-98.713642,-1.600000
35,-72.544348,-242.098897,-1251.252381,-98.787897,-1.500000
36,-71.733084,-246.683737,-1715.532665,-98.892152,-1.400000
37,-70.956222,-251.273987,-2258.212948,-99.026407,-1.300000
38,-70.214357,-255.873283,-2879.293231,-99.190662,-1.200000
39,-69.508233,-260.485191,-3578.773515,-99.384917,-1.100000
40,-68.838749,-265.113221,-4356.653798,-99.609172,-1.000000
41,-68.206962,-269.760842,-5212.934082,-99.863427,-0.900000
42,-67.614097,-274.431495,-6147.614365,-100.147682,-0.800000
