1,1,-255.006462
2,1,-244.723588
3,1,-237.443833
4,1,-231.693811
5,1,-226.911028
6,1,-222.810427
7,1,-219.224586
8,1,-216.045668
9,1,-213.199658
10,1,-210.633355
11,1,-208.307152
12,1,-206.190751
13,1,-204.260468
14,1,-202.497473
15,1,-200.886587
16,1,-199.415446
17,1,-198.073896
18,1,-196.853551
19,1,-195.747466
20,1,-194.749880
21,1,-193.856028
22,1,-193.061988
23,1,-192.364564
24,1,-191.761194
25,1,-191.249874
26,1,-190.829100
27,1,-190.497819
28,1,-190.255395
29,1,-190.101580
30,1,-190.036485
31,1,-190.060572
32,1,-190.174636
33,1,-190.379800
34,1,-190.677511
35,1,-191.069538
36,1,-191.557977
37,1,-192.145257
38,1,-192.834150
39,1,-193.627780
40,1,-194.529643
41,1,-195.543626
42,1,-196.674023
43,1,-197.925572
44,1,-199.303473
45,1,-200.813434
46,1,-202.461700
47,1,-204.255105
48,1,-206.201122
49,1,-208.307914
50,1,-210.584409
51,1,-213.040364
52,1,-215.686456
53,1,-218.534371
54,1,-221.596916
55,1,-224.888141
56,1,-228.423475
57,1,-232.219891
58,1,-236.296089
59,1,-240.672705
60,1,-245.372554
61,1,-250.420914
62,1,-255.845853
63,1,-261.678606
64,1,-267.954026
65,1,-274.711098
66,1,-281.993564
67,1,-289.850645
68,1,-298.337909
69,1,-307.518312
70,1,-317.463441
71,1,-328.255018
72,1,-339.986738
73,1,-352.766509
74,1,-366.719216
75,1,-381.990157
76,1,-398.749344
77,1,-417.196928
78,1,-437.570126
79,1,-460.152127
80,1,-485.283698
81,1,-513.378472
82,1,-544.943367
83,1,-580.606244
84,1,-621.154002
85,1,-667.585974
86,1,-721.190325
87,1,-783.655855
88,1,-857.239927
89,1,-945.028330
90,1,-1051.351557
91,1,-1182.479424
92,1,-1347.837942
93,1,-1562.271387
94,1,-1850.569994
95,1,-2257.436303
96,1,-2872.404904
97,1,-inf
98,1,-inf
99,1,-inf
1,2,-159.945594
2,2,-150.909018
3,2,-144.293193
4,2,-138.903924
5,2,-134.285057
