1,0.000000,-2836.866925
2,0.000000,-2828.830501
3,0.000000,-2823.489045
4,0.000000,-2819.494766
5,0.000000,-2816.348659
6,0.000000,-2813.800073
7,0.000000,-2811.701978
8,0.000000,-2809.959408
9,0.000000,-2808.506829
10,0.000000,-2807.296773
11,0.000000,-2806.293560
12,0.000000,-2805.469571
13,0.000000,-2804.802912
14,0.000000,-2804.275885
15,0.000000,-2803.873939
16,0.000000,-2803.584945
17,0.000000,-2803.398666
18,0.000000,-2803.306372
19,0.000000,-2803.300543
20,0.000000,-2803.374653
21,0.000000,-2803.522990
22,0.000000,-2803.740528
23,0.000000,-2804.022812
24,0.000000,-2804.365876
25,0.000000,-2804.766167
26,0.000000,-2805.220491
27,0.000000,-2805.725966
28,0.000000,-2806.279975
29,0.000000,-2806.880140
30,0.000000,-2807.524290
31,0.000000,-2808.210437
32,0.000000,-2808.936754
33,0.000000,-2809.701561
34,0.000000,-2810.503307
35,0.000000,-2811.340556
36,0.000000,-2812.211977
37,0.000000,-2813.116334
38,0.000000,-2814.052475
39,0.000000,-2815.019327
40,0.000000,-2816.015886
41,0.000000,-2817.041213
42,0.000000,-2818.094430
43,0.000000,-2819.174708
44,0.000000,-2820.281273
45,0.000000,-2821.413393
46,0.000000,-2822.570379
47,0.000000,-2823.751581
48,0.000000,-2824.956385
49,0.000000,-2826.184210
50,0.000000,-2827.434507
51,0.000000,-2828.706754
52,0.000000,-2830.000457
53,0.000000,-2831.315146
54,0.000000,-2832.650377
55,0.000000,-2834.005723
56,0.000000,-2835.380783
57,0.000000,-2836.775170
58,0.000000,-2838.188519
59,0.000000,-2839.620479
60,0.000000,-2841.070717
61,0.000000,-2842.538914
62,0.000000,-2844.024764
63,0.000000,-2845.527977
64,0.000000,-2847.048272
65,0.000000,-2848.585384
66,0.000000,-2850.139056
67,0.000000,-2851.709043
68,0.000000,-2853.295109
69,0.000000,-2854.897029
70,0.000000,-2856.514587
71,0.000000,-2858.147574
72,0.000000,-2859.795791
73,0.000000,-2861.459045
74,0.000000,-2863.137153
75,0.000000,-2864.829937
76,0.000000,-2866.537225
77,0.000000,-2868.258855
78,0.000000,-2869.994667
79,0.000000,-2871.744509
80,0.000000,-2873.508236
81,0.000000,-2875.285705
82,0.000000,-2877.076781
83,0.000000,-2878.881332
84,0.000000,-2880.699232
85,0.000000,-2882.530360
86,0.000000,-2884.374596
87,0.000000,-2886.231829
88,0.000000,-2888.101948
89,0.000000,-2889.984849
90,0.000000,-2891.880429
91,0.000000,-2893.788589
92,0.000000,-2895.709236
93,0.000000,-2897.642277
94,0.000000,-2899.587624
95,0.000000,-2901.545191
96,0.000000,-2903.514896
97,0.000000,-2905.496660
98,0.000000,-2907.490406
99,0.000000,-2909.496059
100,0.000000,-2911.513548
101,0.000000,-2913.542804
102,0.000000,-2915.583759
103,0.000000,-2917.636349
104,0.000000,-2919.700513
105,0.000000,-2921.776189
106,0.000000,-2923.863321
107,0.000000,-2925.961851
108,0.000000,-2928.071726
109,0.000000,-2930.192893
110,0.000000,-2932.325303
111,0.000000,-2934.468907
112,0.000000,-2936.623658
113,0.000000,-2938.789511
114,0.000000,-2940.966423
115,0.000000,-2943.154351
116,0.000000,-2945.353255
117,0.000000,-2947.563097
118,0.000000,-2949.783838
119,0.000000,-2952.015444
120,0.000000,-2954.257879
121,0.000000,-2956.511111
122,0.000000,-2958.775106
123,0.000000,-2961.049835
124,0.000000,-2963.335268
125,0.000000,-2965.631376
126,0.000000,-2967.938134
127,0.000000,-2970.255514
128,0.000000,-2972.583491
129,0.000000,-2974.922043
130,0.000000,-2977.271147
131,0.000000,-2979.630780
132,0.000000,-2982.000922
133,0.000000,-2984.381554
134,0.000000,-2986.772656
135,0.000000,-2989.174212
136,0.000000,-2991.586204
137,0.000000,-2994.008616
138,0.000000,-2996.441434
139,0.000000,-2998.884643
140,0.000000,-3001.338230
141,0.000000,-3003.802182
142,0.000000,-3006.276487
143,0.000000,-3008.761136
144,0.000000,-3011.256117
145,0.000000,-3013.761421
146,0.000000,-3016.277040
147,0.000000,-3018.802966
148,0.000000,-3021.339191
149,0.000000,-3023.885710
150,0.000000,-3026.442516
151,0.000000,-3029.009604
152,0.000000,-3031.586970
153,0.000000,-3034.174610
154,0.000000,-3036.772521
155,0.000000,-3039.380701
156,0.000000,-3041.999147
157,0.000000,-3044.627858
158,0.000000,-3047.266834
159,0.000000,-3049.916074
160,0.000000,-3052.575580
161,0.000000,-3055.245351
162,0.000000,-3057.925391
163,0.000000,-3060.615700
164,0.000000,-3063.316281
165,0.000000,-3066.027139
166,0.000000,-3068.748276
167,0.000000,-3071.479697
168,0.000000,-3074.221407
169,0.000000,-3076.973411
170,0.000000,-3079.735715
171,0.000000,-3082.508326
172,0.000000,-3085.291249
173,0.000000,-3088.084493
174,0.000000,-3090.888065
175,0.000000,-3093.701973
176,0.000000,-3096.526226
177,0.000000,-3099.360833
178,0.000000,-3102.205805
179,0.000000,-3105.061150
180,0.000000,-3107.926879
181,0.000000,-3110.803003
182,0.000000,-3113.689534
183,0.000000,-3116.586484
184,0.000000,-3119.493864
185,0.000000,-3122.411687
186,0.000000,-3125.339966
187,0.000000,-3128.278715
188,0.000000,-3131.227948
189,0.000000,-3134.187678
190,0.000000,-3137.157921
191,0.000000,-3140.138691
192,0.000000,-3143.130003
193,0.000000,-3146.131875
194,0.000000,-3149.144321
195,0.000000,-3152.167359
196,0.000000,-3155.201005
197,0.000000,-3158.245277
198,0.000000,-3161.300192
199,0.000000,-3164.365769
200,0.000000,-3167.442026
201,0.000000,-3170.528981
202,0.000000,-3173.626655
203,0.000000,-3176.735066
204,0.000000,-3179.854234
205,0.000000,-3182.984180
206,0.000000,-3186.124924
207,0.000000,-3189.276487
208,0.000000,-3192.438890
209,0.000000,-3195.612156
210,0.000000,-3198.796306
211,0.000000,-3201.991362
212,0.000000,-3205.197347
213,0.000000,-3208.414285
214,0.000000,-3211.642197
215,0.000000,-3214.881109
216,0.000000,-3218.131044
217,0.000000,-3221.392027
218,0.000000,-3224.664082
219,0.000000,-3227.947234
220,0.000000,-3231.241508
221,0.000000,-3234.546931
222,0.000000,-3237.863528
223,0.000000,-3241.191326
224,0.000000,-3244.530352
225,0.000000,-3247.880631
226,0.000000,-3251.242192
227,0.000000,-3254.615063
228,0.000000,-3257.999271
229,0.000000,-3261.394844
230,0.000000,-3264.801812
231,0.000000,-3268.220202
232,0.000000,-3271.650045
233,0.000000,-3275.091370
234,0.000000,-3278.544207
235,0.000000,-3282.008586
236,0.000000,-3285.484538
237,0.000000,-3288.972093
238,0.000000,-3292.471283
239,0.000000,-3295.982139
240,0.000000,-3299.504693
241,0.000000,-3303.038978
242,0.000000,-3306.585025
243,0.000000,-3310.142867
244,0.000000,-3313.712538
245,0.000000,-3317.294070
246,0.000000,-3320.887499
247,0.000000,-3324.492857
248,0.000000,-3328.110179
249,0.000000,-3331.739500
250,0.000000,-3335.380854
251,0.000000,-3339.034278
252,0.000000,-3342.699807
253,0.000000,-3346.377476
254,0.000000,-3350.067322
255,0.000000,-3353.769382
256,0.000000,-3357.483692
257,0.000000,-3361.210291
258,0.000000,-3364.949214
259,0.000000,-3368.700501
260,0.000000,-3372.464190
261,0.000000,-3376.240318
262,0.000000,-3380.028926
263,0.000000,-3383.830052
264,0.000000,-3387.643735
265,0.000000,-3391.470016
266,0.000000,-3395.308935
267,0.000000,-3399.160531
268,0.000000,-3403.024847
269,0.000000,-3406.901924
270,0.000000,-3410.791802
271,0.000000,-3414.694523
272,0.000000,-3418.610130
273,0.000000,-3422.538666
274,0.000000,-3426.480173
275,0.000000,-3430.434693
276,0.000000,-3434.402272
277,0.000000,-3438.382952
278,0.000000,-3442.376778
279,0.000000,-3446.383795
280,0.000000,-3450.404046
281,0.000000,-3454.437578
282,0.000000,-3458.484436
283,0.000000,-3462.544666
284,0.000000,-3466.618313
285,0.000000,-3470.705426
286,0.000000,-3474.806050
287,0.000000,-3478.920233
288,0.000000,-3483.048023
289,0.000000,-3487.189467
290,0.000000,-3491.344614
291,0.000000,-3495.513513
292,0.000000,-3499.696212
293,0.000000,-3503.892762
294,0.000000,-3508.103212
295,0.000000,-3512.327611
296,0.000000,-3516.566012
297,0.000000,-3520.818463
298,0.000000,-3525.085018
299,0.000000,-3529.365727
300,0.000000,-3533.660642
301,0.000000,-3537.969816
302,0.000000,-3542.293301
303,0.000000,-3546.631151
304,0.000000,-3550.983419
305,0.000000,-3555.350158
306,0.000000,-3559.731424
307,0.000000,-3564.127271
308,0.000000,-3568.537754
309,0.000000,-3572.962928
310,0.000000,-3577.402849
311,0.000000,-3581.857573
312,0.000000,-3586.327158
313,0.000000,-3590.811659
314,0.000000,-3595.311134
315,0.000000,-3599.825641
316,0.000000,-3604.355239
317,0.000000,-3608.899985
318,0.000000,-3613.459939
319,0.000000,-3618.035160
320,0.
