1,-0.846054,0.001000,0.050000
1,-0.974715,0.001000,0.050000
1,-0.980831,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.905761,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.905761,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.905761,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-1.128211,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-1.087374,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.905372,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-1.358728,0.001000,0.050000
1,-1.132717,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-1.345660,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-1.082451,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.905372,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.905372,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.986224,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-1.096432,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-1.196124,0.001000,0.050000
1,-1.054733,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-1.155564,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-1.259251,0.001000,0.050000
1,-1.060452,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.986224,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.986224,0.001000,0.050000
1,-1.328575,0.001000,0.050000
1,-1.126458,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-0.905761,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-1.078621,0.001000,0.050000
1,-1.262756,0.001000,0.050000
1,-1.103221,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.986224,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.974715,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-1.290580,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.905761,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-1.609453,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-1.010759,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-1.130238,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-1.036922,0.001000,0.050000
1,-1.239098,0.001000,0.050000
1,-1.117843,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.905372,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-1.079687,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.905761,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-1.013946,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-1.070523,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-1.119267,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-1.204052,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.902922,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-1.070523,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.905372,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-1.045870,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.905372,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-1.120580,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.920341,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.986224,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.905761,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-1.155564,0.001000,0.050000
1,-1.036922,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-1.102382,0.001000,0.050000
1,-1.084559,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.950983,0.001000,0.050000
1,-0.840066,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-1.182580,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.843225,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.859693,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.846054,0.001000,0.050000
1,-1.080641,0.001000,0.050000
1,-1.010759,0.001000,0.050000
1,-0.689820,0.001000,0.050000
1,-0.661549,0.001000,0.050000
1,-1.156023,0.001000,0.050000
1,-0.905372,0.001000,0.050000
1,-0.846054,0.001000,0.050000
