0.009900,0.009900,0.434286,216.552993
0.019900,0.009900,1.415798,215.988094
0.029900,0.009900,2.665641,215.290898
0.039900,0.009900,3.743016,214.721044
0.049900,0.009900,5.898912,213.384275
0.059900,0.009900,6.518795,213.103449
0.069900,0.009900,8.692280,211.597778
0.079900,0.009900,11.739095,209.503092
0.089900,0.009900,13.374326,208.618814
0.099900,0.009900,14.012792,208.472377
0.109900,0.009900,16.153645,206.957014
0.119900,0.009900,20.567178,202.945071
0.129900,0.009900,22.418510,201.804412
0.139900,0.009900,21.817883,202.107197
0.149900,0.009900,25.275067,199.093121
0.159900,0.009900,27.934403,196.487508
0.169900,0.009900,24.612317,200.221660
0.179900,0.009900,28.556146,196.221055
0.189900,0.009900,30.979994,192.624372
0.199900,0.009900,26.826441,198.352678
0.209900,0.009900,32.256058,191.802945
0.219900,0.009900,29.706356,195.145403
0.229900,0.009900,34.134521,188.252451
0.239900,0.009900,35.541825,184.780122
0.249900,0.009900,31.544246,190.576529
0.259900,0.009900,34.096085,187.851890
0.269900,0.009900,39.353153,178.689272
0.279900,0.009900,35.814181,183.022796
0.289900,0.009900,38.733685,177.374331
0.299900,0.009900,30.623640,187.759378
0.309900,0.009900,34.437883,181.773269
0.319900,0.009900,32.592397,183.715379
0.329900,0.009900,32.903556,183.375206
0.339900,0.009900,32.050093,181.928602
0.349900,0.009900,30.255052,181.086812
0.359900,0.009900,27.409985,185.479557
0.369900,0.009900,33.785879,172.065776
0.379900,0.009900,31.014380,173.313600
0.389900,0.009900,26.319486,177.383523
0.399900,0.009900,25.122354,179.201967
0.409900,0.009900,22.578538,182.134018
0.419900,0.009900,22.949038,175.467422
0.429900,0.009900,20.119432,179.058375
0.439900,0.009900,17.455478,179.760515
0.449900,0.009900,18.293216,175.846108
0.459900,0.009900,17.231973,175.425247
0.469900,0.009900,18.167229,162.331517
0.479900,0.009900,10.764134,181.062830
0.489900,0.009900,5.884096,183.912795
0.499900,0.009900,9.376998,169.555516
0.509900,0.009900,6.776919,170.727789
0.519900,0.009900,3.334402,171.156085
0.529900,0.009900,-0.901947,172.373730
0.539900,0.009900,-5.879373,182.654845
0.549900,0.009900,-8.858360,185.967862
0.559900,0.009900,-10.071890,175.643608
0.569900,0.009900,-13.553294,182.744411
0.579900,0.009900,-18.530197,189.146166
0.589900,0.009900,-23.155177,189.863342
0.599900,0.009900,-23.016343,176.815443
0.609900,0.009900,-30.996500,203.625396
0.619900,0.009900,-37.648535,210.368771
0.629900,0.009900,-40.386011,213.305605
0.639900,0.009900,-46.149624,215.403914
0.649900,0.009900,-48.012178,204.628822
0.659900,0.009900,-55.767395,221.862251
0.669900,0.009900,-62.472635,227.695457
0.679900,0.009900,-66.188171,230.326399
0.689900,0.009900,-72.352310,231.307107
0.699900,0.009900,-79.657966,238.792110
0.709900,0.009900,-85.755855,233.261311
0.719900,0.009900,-93.721166,254.804021
0.729900,0.009900,-100.743719,261.081367
0.739900,0.009900,-111.504728,280.559114
0.749900,0.009900,-123.429945,277.073549
0.759900,0.009900,-137.578488,318.254820
0.769900,0.009900,-143.415698,289.698607
0.779900,0.009900,-155.982956,325.923989
0.789900,0.009900,-180.650449,365.561037
