0, -2.153519, -2.000000, -2.302447, -2.252961
1, -1.985671, -1.628970, -1.988687, -2.019087
2, -1.770118, -1.730038, -2.082380, -2.020293
3, -1.603233, -1.622476, -1.718574, -1.771349
4, -1.442580, -1.806903, -1.886709, -1.826225
5, -0.891191, -1.675375, -1.623980, -1.591895
6, -0.853026, -1.821591, -1.429700, -1.427379
7, -0.837791, -1.871628, -1.261383, -1.317274
8, -1.095639, -1.905100, -1.539574, -1.372726
9, -0.514553, -1.759939, -1.040304, -0.920614
10, -0.544351, -2.027024, -0.608238, -0.647895
11, -0.520044, -2.108952, -0.699746, -0.743273
12, -0.337539, -2.017126, -0.761046, -0.813952
13, -0.562396, -2.004346, -0.937146, -0.916517
14, -0.145406, -1.932409, -0.954052, -0.817738
15, 0.178517, -1.957780, -0.547155, -0.446042
16, 0.369955, -2.134784, -0.123139, -0.202681
17, 0.043619, -2.282686, -0.146538, -0.233566
18, 0.108366, -2.189232, -0.516737, -0.414417
19, 0.222978, -2.020655, -0.268588, -0.161215
20, 1.104782, -2.196875, 0.108531, 0.053502
21, 0.464631, -2.324964, 0.029559, -0.063644
22, 0.175404, -2.213526, -0.481066, -0.327928
23, 0.269949, -1.979325, 0.112196, 0.097029
24, 0.457916, -2.384219, 0.061475, 0.069196
25, 0.728601, -2.231386, 0.018290, 0.050805
26, 0.578995, -2.220008, 0.123697, 0.116257
27, 0.835003, -2.286239, 0.164673, 0.097449
28, 0.358770, -2.275599, -0.008427, -0.058957
29, 0.179128, -2.193807, -0.118061, -0.157122
30, -0.577738, -2.164636, -0.289752, -0.236060
31, 0.232094, -2.120716, 0.026565, -0.111892
32, -0.326469, -2.284677, -0.497741, -0.464737
33, -0.439829, -1.994455, -0.084371, -0.318195
34, -0.408979, -2.254917, -0.751780, -0.707899
35, -0.318623, -1.921170, -0.448713, -0.552814
36, -0.381609, -2.160869, -0.661794, -0.740811
37, -0.725303, -2.010201, -0.868334, -0.893635
38, -0.956613, -1.952847, -0.952105, -0.903446
39, -0.764001, -1.957215, -0.679572, -0.705212
40, -0.929861, -2.094535, -0.618165, -0.711293
41, -0.546355, -2.063195, -0.579845, -0.871889
42, -1.739974, -2.073500, -1.395674, -1.538517
43, -1.814539, -1.684619, -1.977302, -2.006149
44, -1.969944, -1.590123, -1.809625, -1.988613
45, -2.531690, -1.755191, -2.160367, -2.341471
46, -2.531837, -1.573524, -2.439772, -2.599700
47, -2.609894, -1.495668, -2.632430, -2.872270
48, -2.926322, -1.438891, -3.174493, -3.188303
49, -2.733358, -1.242811, -2.971980, -3.063684
50, -2.583055, -1.439436, -3.102660, -3.167402
51, -2.933379, -1.350244, -3.178509, -3.174135
52, -2.934530, -1.331803, -3.212920, -3.011812
53, -2.055746, -1.321826, -2.437671, -2.433125
54, -1.235198, -1.713464, -2.320981, -2.309837
55, -1.335328, -1.599609, -2.218419, -2.179374
56, -1.831074, -1.635983, -2.012583, -1.982853
57, -1.450422, -1.708223, -1.829024, -1.821094
58, -1.826890, -1.756676, -1.633479, -1.719792
59, -2.082812, -1.803870, -2.060376, -1.898170
60, -1.400982, -1.589640, -1.477814, -1.471409
61, -1.562847, -1.924991, -1.369318, -1.368939
62, -1.204588, -1.868473, -1.456812, -1.294072
63, -0.703208, -1.805425, -0.913582, -0.849207
64, -0.620203, -2.074544, -0.595990, -0.702039
65, -0.496989, -2.112320, -0.891658, -0.911997
66, -0.654678, -1.925702, -1.031979, -0.919528
67, -0.259452, -1.923929, -0.602863, -0.643764
68, -0.430610, -2.134722, -0.778251, -0.710495
69, -0.203961, -1.991108, -0.457568, -0.481859
70, 0.141860, -2.163243, -0.644685, -0.509054
71, 0.488790, -2.004055, -0.098309, -0.170248
72, -0.142846, -2.304292, -0.297637, -0.268328
73, 0.687100, -2.097503, -0.198249, -0.179380
74, 0.686168, -2.194927, -0.265019, -0.138286
75, 0.676855, -2.144006, 0.148820, 0.149298
76, 0.992265, -2.339462, 0.144021, 0.136483
77, 0.742915, -2.256955, 0.120126, 0.107766
78, 0.287697, -2.263615, -0.109965, 0.071925
79, 0.362580, -2.149190, 0.524992, 0.454288
80, 0.390811, -2.462850, 0.234708, 0.208301
81, 0.521269, -2.240060, 0.182396, 0.134570
82, 0.488165, -2.273783, -0.046208, 0.036574
83, 0.339843, -2.181820, 0.120964, 0.199167
84, 0.382824, -2.270782, 0.466659, 0.372749
85, 0.246298, -2.421253, 0.085917, 0.100075
86, 0.464636, -2.182794, 0.184850, 0.134670
87, 0.242188, -2.300134, 0.070394, 0.009969
88, 0.554952, -2.232408, -0.084748, -0.133704
89, 0.285692, -2.172487, -0.266724, -0.238804
90, 0.621868, -2.134273, -0.163760, -0.166210
91, 0.325165, -2.197028, -0.118378, -0.180979
92, -0.101774, -2.180702, -0.342384, -0.380922
93, -0.232755, -2.101961, -0.462452, -0.441348
94, -0.131519, -2.078109, -0.239171, -0.380349
95, -0.308258, -2.192665, -0.706009, -0.697020
96, -0.061150, -1.938917, -0.700133, -0.611128
97, -0.091676, -2.019655, -0.281077, -0.314460
98, -0.105310, -2.219785, -0.376663, -0.376663
