0, -2.907755, -2.000000, -2.049973, -1.998957
1, -2.880435, -1.290234, -1.758904, -1.773909
2, -2.649073, -1.301253, -1.617555, -1.726975
3, -3.004696, -1.319943, -1.974833, -1.908690
4, -2.895125, -1.178421, -1.743099, -1.660431
5, -2.801524, -1.301772, -1.436877, -1.417981
6, -2.494843, -1.372096, -1.425794, -1.314241
7, -2.358808, -1.346955, -0.920945, -0.999937
8, -2.746486, -1.537412, -1.233557, -1.164510
9, -2.620488, -1.335489, -0.964200, -0.951569
10, -2.259113, -1.476193, -0.944981, -0.888445
11, -2.195722, -1.434117, -0.868033, -0.736369
12, -2.072842, -1.458249, -0.475283, -0.373621
13, -1.705748, -1.610499, -0.011503, -0.172685
14, -2.325091, -1.710499, -0.675045, -0.610337
15, -2.081110, -1.413338, -0.621522, -0.540786
16, -1.962865, -1.510039, -0.427081, -0.352155
17, -1.725688, -1.580217, -0.296221, -0.155451
18, -1.460016, -1.595222, 0.235063, 0.177343
19, -1.686864, -1.732455, -0.013457, 0.013423
20, -1.658669, -1.597051, 0.030603, 0.073655
21, -1.581005, -1.649199, 0.212665, 0.185572
22, -1.530591, -1.705058, 0.064287, 0.101066
23, -1.455897, -1.621292, 0.186044, 0.176365
24, -1.501722, -1.685623, -0.008699, 0.129938
25, -1.326671, -1.614678, 0.515133, 0.574395
26, -1.224074, -1.805624, 0.705573, 0.661686
27, -1.321043, -1.813246, 0.343777, 0.564963
28, -0.725401, -1.672567, 0.766457, 0.970663
29, -0.486042, -1.851179, 1.399928, 1.450608
30, -0.729623, -2.032694, 1.571586, 1.572832
31, -0.590753, -1.994588, 1.548371, 1.509685
32, -0.765345, -1.959291, 1.449083, 1.362940
33, -0.695628, -1.931649, 1.035873, 1.111085
34, -0.557955, -1.801535, 1.232456, 1.254999
35, -0.726258, -1.928392, 1.276522, 1.275004
36, -0.921593, -1.930031, 1.188417, 1.204921
37, -0.812981, -1.870358, 1.137525, 1.201672
38, -0.818549, -1.876168, 1.268132, 1.321626
39, -0.666484, -1.926829, 1.232745, 1.392084
40, -0.602253, -1.892992, 1.639147, 1.729364
41, -0.387033, -2.050038, 1.732861, 1.873841
42, -0.262591, -2.020619, 1.978610, 2.164476
43, 0.009565, -2.091620, 2.334333, 2.442968
44, 0.491779, -2.174319, 2.690623, 2.769571
45, 0.241449, -2.265677, 2.792654, 2.865537
46, 0.302458, -2.248129, 2.790743, 2.905973
47, 0.396597, -2.223200, 2.998717, 3.037264
48, 0.598755, -2.297695, 2.924985, 3.005376
49, 0.607589, -2.254137, 3.125470, 3.097990
50, 0.458296, -2.334410, 2.922399, 2.933586
51, 0.348397, -2.230132, 2.838875, 2.878788
52, 0.422723, -2.234757, 2.881930, 2.894697
53, 0.206824, -2.259408, 2.856394, 2.837022
54, 0.401889, -2.236496, 2.693495, 2.690998
55, 0.235151, -2.184950, 2.592784, 2.591954
56, 0.175103, -2.166628, 2.479712, 2.491346
57, 0.013902, -2.148933, 2.480930, 2.443993
58, 0.015819, -2.160060, 2.211020, 2.263034
59, -0.192317, -2.073626, 2.320664, 2.331664
60, -0.160143, -2.145121, 2.255677, 2.316649
61, -0.256406, -2.109656, 2.396573, 2.388643
62, -0.172969, -2.166877, 2.334939, 2.279486
63, -0.227840, -2.121221, 2.087414, 2.077599
64, -0.444908, -2.044247, 1.949114, 1.979529
65, -0.437561, -2.026391, 1.892782, 1.971869
66, -0.445271, -2.032721, 1.926297, 2.061034
67, -0.078773, -2.048920, 2.204409, 2.289693
68, 0.027757, -2.149160, 2.296734, 2.401048
69, 0.090910, -2.136129, 2.325587, 2.561513
70, 0.106830, -2.139808, 2.898597, 2.942096
71, 0.268188, -2.330432, 2.985601, 2.987264
72, 0.419214, -2.284517, 2.898115, 2.885891
73, 0.175852, -2.245486, 2.886642, 2.753787
74, -0.134903, -2.246024, 2.478986, 2.356665
75, -0.177068, -2.102924, 1.844978, 1.939256
76, -0.337539, -1.943208, 1.993373, 2.008678
77, -0.547883, -2.078701, 2.057283, 1.979734
78, -0.934558, -2.084829, 1.701998, 1.726255
79, -0.862449, -1.960000, 1.740105, 1.725126
80, -0.576066, -2.023089, 1.502756, 1.645116
81, -0.046083, -1.922583, 1.796110, 1.938173
82, 0.003824, -2.062593, 2.288491, 2.281435
83, -0.394863, -2.190107, 2.306201, 2.137099
84, -0.690991, -2.127589, 1.820181, 1.663904
85, -1.012884, -1.959559, 1.205292, 1.258303
86, -0.947035, -1.806989, 1.337245, 1.379271
87, -0.715511, -1.941532, 1.396449, 1.443024
88, -0.867889, -1.939729, 1.515333, 1.488487
89, -0.772639, -1.977061, 1.241030, 1.380662
90, -0.465763, -1.859257, 1.577626, 1.651156
91, -0.265093, -2.034163, 1.836316, 1.783017
92, -0.325308, -2.067070, 1.488463, 1.587605
93, -0.540685, -1.900772, 1.693641, 1.785135
94, -0.214044, -2.027097, 1.790975, 1.909903
95, -0.284159, -2.035897, 2.137246, 2.233736
96, 0.042831, -2.147245, 2.346668, 2.419662
97, 0.286305, -2.162509, 2.488638, 2.505935
98, 0.302716, -2.185914, 2.478781, 2.478781
