0, -1.892581, -2.000000, -1.936877, -1.706260
1, -1.067662, -1.674156, -1.043462, -0.913587
2, -1.285705, -1.942643, -0.618600, -0.560719
3, -0.775939, -1.991278, -0.405320, -0.428191
4, -0.450722, -2.004917, -0.359860, -0.473246
5, -0.262309, -1.986712, -0.755066, -0.703018
6, -0.440938, -1.817138, -0.576296, -0.500203
7, 0.059678, -1.945002, -0.352676, -0.309932
8, 0.115282, -2.006289, -0.113894, -0.175966
9, -0.101616, -2.105287, 0.089493, -0.313684
10, -1.389504, -2.129918, -1.073057, -1.067856
11, -1.700806, -1.542725, -1.034098, -0.972772
12, -0.973333, -1.807341, -0.870926, -0.744924
13, -0.741575, -1.889237, -0.259061, -0.400635
14, -0.729636, -2.121586, -1.012719, -0.676177
15, 0.060306, -1.663538, 0.023962, 0.264490
16, 1.200571, -2.322480, 0.631590, 0.737494
17, 1.238127, -2.359964, 0.883901, 0.938926
18, 1.272934, -2.380451, 0.915900, 0.967940
19, 1.438676, -2.350413, 0.843411, 1.002063
20, 1.368503, -2.326321, 0.992799, 1.173923
21, 1.971859, -2.391094, 1.588620, 1.679291
22, 1.741820, -2.655253, 1.704350, 1.793745
23, 2.048498, -2.592630, 1.786491, 1.885483
24, 1.996259, -2.600150, 1.938523, 1.892346
25, 1.459936, -2.643792, 1.474389, 1.631577
26, 1.921603, -2.409865, 1.841458, 1.869113
27, 1.715818, -2.659810, 1.750183, 1.768454
28, 1.619376, -2.541210, 1.593922, 1.636958
29, 1.358986, -2.496324, 1.783431, 1.573516
30, 0.701824, -2.639399, 1.091118, 0.872274
31, 0.151679, -2.253294, 0.295808, 0.202295
32, -0.351464, -2.063192, 0.167657, 0.053539
33, -0.691261, -2.110929, -0.063651, -0.221375
34, -0.729729, -2.028272, -0.541043, -0.604575
35, -0.586546, -1.865967, -0.636357, -0.678835
36, -0.307903, -1.884888, -0.801227, -0.739992
37, -1.007640, -1.810528, -0.575399, -0.513914
38, -0.810319, -1.920938, -0.312474, -0.438450
39, -1.050888, -2.041050, -0.679896, -0.693100
40, -1.110762, -1.819804, -0.598531, -0.674235
41, -1.029956, -1.927945, -1.044291, -0.833478
42, -0.261176, -1.696342, -0.293597, -0.297145
43, -0.124338, -2.152099, -0.180265, -0.302708
44, -1.132435, -2.054143, -0.570372, -0.585395
45, -0.679342, -1.856826, -0.626450, -0.580405
46, -0.363081, -1.892466, -0.410807, -0.434898
47, -0.852024, -1.992510, -0.376523, -0.477420
48, -0.770168, -1.985822, -0.693064, -0.692511
49, -1.118630, -1.834651, -0.603817, -0.651237
50, -1.137130, -1.914393, -0.747002, -0.733195
51, -1.109979, -1.849130, -0.460404, -0.620799
52, -0.941684, -2.014309, -0.953584, -0.943159
53, -0.516217, -1.727770, -0.858709, -0.854787
54, -0.690571, -1.857582, -0.962495, -0.772633
55, -0.083669, -1.797412, -0.446411, -0.277069
56, -0.086504, -2.036285, 0.289931, 0.114580
57, -0.678494, -2.288807, -0.250998, -0.342005
58, -0.987934, -1.891737, -0.462937, -0.571998
59, -1.200402, -1.898483, -0.657405, -0.787334
60, -1.181449, -1.865998, -1.115237, -1.043542
61, -0.993898, -1.698166, -1.019857, -0.818074
62, -0.616895, -1.819810, -0.251859, -0.280890
63, -0.556604, -2.148354, -0.038133, -0.312150
64, -0.971499, -2.105815, -1.024990, -0.995812
65, -0.279388, -1.645243, -0.894843, -0.868964
66, -0.481856, -1.865860, -0.792265, -0.726635
67, -0.376351, -1.887170, -0.646623, -0.492865
68, -0.074289, -1.928345, -0.010499, -0.106591
69, -0.148415, -2.200603, -0.313031, -0.312839
70, -0.495043, -1.956856, -0.206162, -0.277322
71, -0.565152, -2.038415, -0.465115, -0.402401
72, -0.696103, -1.900140, -0.171640, -0.130459
73, -0.482899, -2.096905, -0.049952, -0.005941
74, -0.488097, -2.090906, 0.066953, 0.128977
75, -0.195049, -2.129335, 0.206871, 0.273368
76, 0.416482, -2.175648, 0.302933, 0.412601
77, 0.560937, -2.193569, 0.642721, 0.624807
78, 0.814460, -2.336447, 0.310384, 0.534091
79, 0.918762, -2.144161, 1.007023, 1.003913
80, 0.786329, -2.493570, 0.783473, 0.912020
81, 1.139552, -2.254172, 1.193784, 1.082247
82, 0.895635, -2.476223, 0.709642, 0.741079
83, 0.872535, -2.175455, 0.706688, 0.759967
84, 1.051834, -2.272749, 0.846265, 0.819364
85, 0.783137, -2.347888, 0.698182, 0.690597
86, 0.635644, -2.256774, 0.808202, 0.615549
87, -0.290406, -2.333370, -0.143654, 0.044644
88, 0.110239, -1.862910, 0.634555, 0.495932
89, -0.359233, -2.408171, 0.151885, 0.141890
90, -0.286512, -2.059796, 0.104883, 0.107486
91, 0.099063, -2.105567, 0.042072, 0.117595
92, 0.324216, -2.086321, 0.143731, 0.314395
93, 0.539506, -2.147897, 0.705171, 0.634323
94, 0.413933, -2.384401, 0.407420, 0.405206
95, 0.273107, -2.149126, 0.299917, 0.360079
96, 0.224706, -2.161105, 0.326435, 0.483666
97, 0.854770, -2.193727, 0.771124, 0.792775
98, 1.104444, -2.388684, 0.819878, 0.819878
