0, -2.018558, -2.000000, -2.367153, -2.339898
1, -1.674138, -1.588896, -2.114824, -2.186869
2, -1.879945, -1.661959, -2.310958, -2.291729
3, -1.981159, -1.544295, -2.081260, -2.156155
4, -1.860769, -1.659107, -2.169604, -2.270465
5, -2.025767, -1.598273, -2.449941, -2.400777
6, -1.879890, -1.489553, -2.021634, -2.217075
7, -2.295695, -1.709116, -2.649331, -2.624988
8, -2.127098, -1.421264, -2.357107, -2.440283
9, -2.234591, -1.607796, -2.537411, -2.559999
10, -2.140814, -1.491160, -2.426590, -2.533578
11, -2.154262, -1.563795, -2.637956, -2.673100
12, -2.044915, -1.463225, -2.639095, -2.672731
13, -1.955262, -1.499259, -2.701027, -2.663767
14, -1.957722, -1.474438, -2.452775, -2.490618
15, -1.819803, -1.576478, -2.625973, -2.496897
16, -1.735903, -1.470477, -2.157952, -2.114136
17, -1.598822, -1.679127, -2.002779, -1.934788
18, -1.661208, -1.668991, -1.724119, -1.718808
19, -1.387712, -1.735852, -1.699715, -1.655796
20, -1.166069, -1.720192, -1.414260, -1.513155
21, -1.220167, -1.821574, -1.645729, -1.666923
22, -1.342616, -1.698690, -1.766849, -1.646635
23, -0.956965, -1.669123, -1.249514, -1.242724
24, -1.049775, -1.894719, -1.145437, -1.209313
25, -1.205105, -1.860704, -1.301396, -1.310957
26, -1.026868, -1.791066, -1.347605, -1.279017
27, -0.885961, -1.790704, -1.008887, -1.073114
28, -0.882075, -1.932131, -1.120030, -1.199481
29, -1.432106, -1.838517, -1.235845, -1.370480
30, -1.664576, -1.793382, -1.614319, -1.692376
31, -1.635247, -1.675895, -1.865717, -1.811552
32, -1.388577, -1.629839, -1.619529, -1.663306
33, -1.561131, -1.766868, -1.685908, -1.709337
34, -1.717017, -1.705141, -1.736370, -1.721492
35, -1.605636, -1.697285, -1.733627, -1.645052
36, -1.238061, -1.713509, -1.279102, -1.374858
37, -1.511955, -1.884018, -1.477192, -1.516510
38, -1.648782, -1.740260, -1.406713, -1.570425
39, -1.686641, -1.793294, -1.855062, -1.897064
40, -1.549072, -1.614971, -1.916567, -1.927096
41, -1.449644, -1.666782, -1.828026, -1.878984
42, -1.666972, -1.719661, -1.944814, -1.951951
43, -1.887728, -1.634133, -1.931224, -1.912982
44, -1.467841, -1.663208, -1.968817, -1.821092
45, -1.059710, -1.645697, -1.444512, -1.416830
46, -0.838717, -1.847804, -1.351591, -1.269948
47, -0.472808, -1.831436, -1.007603, -1.042769
48, -0.716445, -1.922428, -1.038181, -1.088944
49, -0.712263, -1.864996, -1.107959, -1.181548
50, -0.835367, -1.842673, -1.219521, -1.298073
51, -1.186709, -1.812533, -1.462985, -1.453619
52, -1.194037, -1.744877, -1.374143, -1.393411
53, -0.961540, -1.801832, -1.266287, -1.384308
54, -1.387654, -1.830099, -1.559134, -1.602946
55, -1.349423, -1.695918, -1.678248, -1.688079
56, -1.433468, -1.701612, -1.612153, -1.652628
57, -1.199337, -1.749735, -1.676443, -1.682753
58, -1.366685, -1.721439, -1.618934, -1.641551
59, -1.383830, -1.746062, -1.774476, -1.640501
60, -0.925788, -1.680525, -1.375212, -1.232200
61, -0.757291, -1.854658, -0.835186, -0.821330
62, -0.718660, -1.978829, -0.520351, -0.759482
63, -0.842183, -2.035753, -1.109090, -1.281073
64, -1.260150, -1.776715, -1.554546, -1.646353
65, -1.523186, -1.689125, -1.854285, -1.871562
66, -1.916356, -1.630513, -1.918353, -1.860482
67, -1.438985, -1.662058, -1.615697, -1.655834
68, -1.591736, -1.777712, -1.774931, -1.702978
69, -1.243530, -1.660926, -1.417200, -1.439207
70, -1.009717, -1.832827, -1.479038, -1.445481
71, -1.130706, -1.757313, -1.431712, -1.316242
72, -1.174413, -1.783418, -1.024594, -0.967820
73, -1.150518, -1.933465, -0.979956, -0.795580
74, -0.534997, -1.885976, -0.487592, -0.431653
75, -0.406443, -2.061922, -0.242268, -0.273922
76, -0.483955, -2.081239, -0.142337, -0.315393
77, -0.906232, -2.091070, -0.606585, -0.747638
78, -0.963798, -1.885933, -1.048144, -1.192790
79, -1.247358, -1.770899, -1.500726, -1.459622
80, -1.118634, -1.683655, -1.257532, -1.289986
81, -1.143796, -1.862581, -1.382471, -1.348606
82, -1.153390, -1.777998, -1.142969, -1.252438
83, -1.442573, -1.880659, -1.386339, -1.470190
84, -1.611763, -1.755624, -1.561720, -1.599959
85, -1.425422, -1.720355, -1.688779, -1.666773
86, -1.462092, -1.686179, -1.622643, -1.578171
87, -1.269487, -1.750055, -1.478072, -1.414564
88, -1.139137, -1.806693, -1.168853, -1.163064
89, -0.835264, -1.890773, -1.203714, -1.111105
90, -0.536369, -1.823652, -0.832804, -0.877836
91, -0.577713, -1.978746, -0.950918, -0.942314
92, -0.495867, -1.876092, -0.788469, -0.867600
93, -0.728133, -1.957276, -0.997210, -1.001940
94, -0.761107, -1.848273, -0.959262, -0.968637
95, -0.706090, -1.896422, -0.954354, -0.963849
96, -0.701892, -1.894943, -1.134729, -0.951037
97, -0.364884, -1.821958, -0.489698, -0.475731
98, -0.158465, -2.072038, -0.444876, -0.444876
